ID;Timestamp;FrameNumber;ActivatedCube;ActiveCubeX;ActiveCubeY;ActiveCubeZ;TrackerX;TrackerY;TrackerZ;GoalGesture;GesturesAttempted;AttemptsInCube;State;Event
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:21.7010;1;None;;;;0;0;0;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.3178;2;None;;;;0;0;0;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.3542;3;None;;;;0.1527079;0.7555202;0.06138182;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.3642;4;None;;;;0.1525526;0.755571;0.0613935;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.3742;5;None;;;;0.1525404;0.7556577;0.06117606;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.3881;7;None;;;;0.1527926;0.7556316;0.06114268;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.3991;8;None;;;;0.1528205;0.7556027;0.06136298;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.4111;9;None;;;;0.152844;0.7556059;0.06137991;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.4221;10;None;;;;0.1529259;0.7556349;0.06145239;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.4342;11;None;;;;0.1529377;0.7556355;0.06162429;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.4441;12;None;;;;0.1529564;0.7556293;0.06164217;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.4551;13;None;;;;0.1529777;0.7555257;0.06152081;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.4661;14;None;;;;0.1529643;0.7556902;0.06151605;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.4780;15;None;;;;0.1529578;0.7556894;0.06151772;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.4890;16;None;;;;0.1529132;0.7556734;0.06149888;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.5000;17;None;;;;0.1529113;0.7557452;0.06143713;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.5120;18;None;;;;0.1529194;0.7557667;0.06142735;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.5219;19;None;;;;0.1528517;0.7558125;0.06146336;flexion;0;;Moving to rest position;
e1207193-3b0e-4650-afd6-d44fd03968fd;2025-05-08 14:20:26.5339;20;None;;;;0.1528741;0.755837;0.06154847;flexion;0;;Moving to rest position;
